player_id,player_name,player_nickname,jersey_number,country_id,country_name,position_id,position_name,team_name
40227,Laurent Robert,,32,78,France,16,Left Midfield,Newcastle United
40228,Lee Bowyer,,29,68,England,12,Right Midfield,Newcastle United
40229,Darren Ambrose,,17,68,England,12,Right Midfield,Newcastle United
40230,Titus Malachi Bramble,Titus Bramble,19,68,England,,,Newcastle United
40231,Alan Shearer,,9,68,England,24,Left Center Forward,Newcastle United
40232,Shola Ameobi,,23,166,Nigeria,,,Newcastle United
40233,Olivier Bernard,,35,78,France,6,Left Back,Newcastle United
40234,Jermaine Jenas,,7,68,England,9,Right Defensive Midfield,Newcastle United
40290,Robbie Savage,,0,249,Wales,13,Right Center Midfield,Birmingham City
40291,Clinton Morrison,,0,109,Ireland,22,Right Center Forward,Birmingham City
40292,Maik Taylor,,0,169,Northern Ireland,1,Goalkeeper,Birmingham City
40293,Damien Johnson,,0,169,Northern Ireland,2,Right Back,Birmingham City
40294,Bryan Hughes,,0,68,England,16,Left Midfield,Birmingham City
40295,Stan Lazaridis,,0,14,Australia,16,Left Midfield,Birmingham City
40296,Kenny Cunningham,,0,109,Ireland,3,Right Center Back,Birmingham City
40297,Stephen Clemence,,0,68,England,12,Right Midfield,Birmingham City
40298,Jamie Clapham,,0,68,England,6,Left Back,Birmingham City
40299,Stern John,,0,231,Trinidad and Tobago,24,Left Center Forward,Birmingham City
40300,Matthew Upson,,0,68,England,5,Left Center Back,Birmingham City
40301,Mikael Forssell,,0,77,Finland,22,Right Center Forward,Birmingham City
40302,David Dunn,,0,68,England,15,Left Center Midfield,Birmingham City
40303,Aliou Cissé,,0,202,Senegal,13,Right Center Midfield,Birmingham City
19735,Milan Baroš,,5,60,Czech Republic,22,Right Center Forward,Liverpool
34388,Jamie Carragher,,23,68,England,2,Right Back,Liverpool
38454,Danny Murphy,,13,68,England,12,Right Midfield,Liverpool
38522,Dietmar Hamann,,16,85,Germany,9,Right Defensive Midfield,Liverpool
3793,Matthew Kilgallon,,36,68,England,,,Leeds United
15400,Nick Barmby,,7,68,England,13,Right Center Midfield,Leeds United
39847,Dominic Matteo,,21,201,Scotland,15,Left Center Midfield,Leeds United
40369,Steven Caldwell,,15,201,Scotland,5,Left Center Back,Leeds United
40370,Lucas Radebe,,5,211,South Africa,13,Right Center Midfield,Leeds United
40372,Simon Johnson,,39,68,England,22,Right Center Forward,Leeds United
40373,Mark Viduka,,9,14,Australia,22,Right Center Forward,Leeds United
15409,David Seaman,,1,68,England,1,Goalkeeper,Manchester City
40216,Eyal Berkovic,,0,111,Israel,12,Right Midfield,Manchester City
40219,Danny Tiatto,,0,14,Australia,16,Left Midfield,Manchester City
40220,David Sommeil,,0,78,France,3,Right Center Back,Manchester City
40223,Antoine Sibierski,,0,78,France,22,Right Center Forward,Manchester City
3794,Colin Doyle,,13,109,Ireland,,,Birmingham City
40400,Olivier Tébily,,26,55,Côte d'Ivoire,2,Right Back,Birmingham City
40401,Ian Bennett,,1,68,England,1,Goalkeeper,Birmingham City
41624,Martin Taylor,,15,68,England,,,Birmingham City
40395,Michael Gray,,33,68,England,6,Left Back,Blackburn Rovers
40396,Matt Jansen,,10,68,England,22,Right Center Forward,Blackburn Rovers
40397,Martin Andresen,,25,171,Norway,11,Left Defensive Midfield,Blackburn Rovers
40398,Jonathan Douglas,,26,109,Ireland,16,Left Midfield,Blackburn Rovers
15513,Thomas Gravesen,,0,61,Denmark,19,Center Attacking Midfield,Everton
38558,Steve Watson,,0,68,England,13,Right Center Midfield,Everton
40280,Richard Wright,,0,68,England,1,Goalkeeper,Everton
40283,Nick Chadwick,,0,68,England,23,Center Forward,Everton
40284,Alessandro Pistone,,0,112,Italy,2,Right Back,Everton
40289,Mark Pembridge,,0,249,Wales,16,Left Midfield,Everton
15405,Paul Ince,,8,68,England,10,Center Defensive Midfield,Wolverhampton Wanderers
40306,Dean Sturridge,,29,68,England,12,Right Midfield,Wolverhampton Wanderers
40307,Shaun Newton,,7,68,England,23,Center Forward,Wolverhampton Wanderers
40308,Henri Camara,,17,202,Senegal,12,Right Midfield,Wolverhampton Wanderers
40309,Oleg Luzhny,Oleg Luzhnyi,22,238,Ukraine,2,Right Back,Wolverhampton Wanderers
40310,Michael Oakes,,1,68,England,1,Goalkeeper,Wolverhampton Wanderers
13808,Radostin Kishishev,,2,35,Bulgaria,2,Right Back,Charlton Athletic
20153,Claus Jensen,,10,61,Denmark,15,Left Center Midfield,Charlton Athletic
20549,Jamal Julian Campbell-Ryce,Jamal Campbell-Ryce,22,113,Jamaica,24,Left Center Forward,Charlton Athletic
40374,Jason Joseph Euell,Jason Euell,9,113,Jamaica,22,Right Center Forward,Charlton Athletic
40375,Paolo Di Canio,,11,112,Italy,22,Right Center Forward,Charlton Athletic
40376,Graham Stuart,,4,68,England,16,Left Midfield,Charlton Athletic
40377,Hermann Hreidarsson,,12,104,Iceland,6,Left Back,Charlton Athletic
40378,Dean Kiely,,1,109,Ireland,1,Goalkeeper,Charlton Athletic
40379,Matt Holland,,8,109,Ireland,12,Right Midfield,Charlton Athletic
40380,Mark Fish,,6,211,South Africa,5,Left Center Back,Charlton Athletic
40381,Chris Perry,,36,68,England,3,Right Center Back,Charlton Athletic
40382,Jonatan Lillebror Johansson,Jonatan Johansson,21,77,Finland,24,Left Center Forward,Charlton Athletic
20326,Kieron Dyer,,0,68,England,15,Left Center Midfield,Newcastle United
5207,Cristiano Ronaldo dos Santos Aveiro,Cristiano Ronaldo,7,183,Portugal,17,Right Wing,Manchester United
20171,Rio Ferdinand,,5,68,England,3,Right Center Back,Manchester United
26199,Diego Forlán Corazo,Diego Forlán,21,242,Uruguay,19,Center Attacking Midfield,Manchester United
40246,Quinton Fortune Kolobea,,25,211,South Africa,6,Left Back,Manchester United
38556,Leslie Ferdinand,Les Ferdinand,9,68,England,24,Left Center Forward,Leicester City
38569,Steve Howey,,24,68,England,3,Right Center Back,Leicester City
375885,Matt Elliott,,18,201,Scotland,,,Leicester City
375886,Craig Hignett,,5,68,England,11,Left Defensive Midfield,Leicester City
375887,Riccardo Scimeca,,21,68,England,5,Left Center Back,Leicester City
375888,Andy Impey,,2,68,England,2,Right Back,Leicester City
375889,Ben Thatcher,,33,249,Wales,6,Left Back,Leicester City
375890,Callum Davidson,,14,201,Scotland,9,Right Defensive Midfield,Leicester City
38466,Brian McBride,,8,241,United States of America,15,Left Center Midfield,Fulham
40420,Carlos Manuel Bocanegra,Carlos Bocanegra,34,241,United States of America,6,Left Back,Fulham
40421,Ian Pearce,,35,68,England,3,Right Center Back,Fulham
40424,Luís Boa Morte Pereira,Luís Boa Morte,11,183,Portugal,23,Center Forward,Fulham
40425,Collins John,,36,160,Netherlands,12,Right Midfield,Fulham
19857,Marians Pahars,,17,126,Latvia,15,Left Center Midfield,Southampton
20193,Anders Svensson,,12,220,Sweden,9,Right Defensive Midfield,Southampton
377674,Graeme Le Saux,,3,68,England,15,Left Center Midfield,Southampton
377675,Paul Daniel Smith,,13,68,England,,,Southampton
377676,Stephen Crainey,,6,201,Scotland,6,Left Back,Southampton
4067,Michael Turner,,23,68,England,,,Charlton Athletic
40416,Luke Young,,19,68,England,2,Right Back,Charlton Athletic
40417,Jonathan Fortune,,24,68,England,5,Left Center Back,Charlton Athletic
40418,Carlton Cole Okirie,,35,68,England,22,Right Center Forward,Charlton Athletic
41458,Simon Royce,,25,68,England,,,Charlton Athletic
41459,Shaun Thurston Bartlett,,17,211,South Africa,,,Charlton Athletic
5109,Paulo Dino Gazzaniga,Paulo Gazzaniga,1,11,Argentina,,,Elche
5691,Johan Andrés Mojica Palacio,Johan Mojica,25,49,Colombia,8,Left Wing Back,Elche
7064,Lucas Ariel Boyé,Lucas Boyé,9,11,Argentina,23,Center Forward,Elche
7897,Miguel Ángel Garrido Cifuentes,Cifu,23,214,Spain,7,Right Wing Back,Elche
9857,José Manuel Sánchez Guillén,Josema Sánchez,24,214,Spain,5,Left Center Back,Elche
15880,Emiliano Ariel Rigoni,Emiliano Rigoni,22,11,Argentina,21,Left Wing,Elche
18783,Omenuke Mfulu,Omenuke Mfulu,6,52,"Congo, (Kinshasa)",15,Left Center Midfield,Elche
23825,Fidel Chaves de la Torre,Fidel,16,214,Spain,21,Left Wing,Elche
24165,Edgar Badía Guardiola,Edgar Badía,13,214,Spain,1,Goalkeeper,Elche
24166,Juan Francisco Martínez Modesto,Nino,7,214,Spain,17,Right Wing,Elche
24169,Gonzalo Cacicedo Verdú,Gonzalo Verdú,5,214,Spain,4,Center Back,Elche
24175,Daniel Pedro Calvo San Román,Dani Calvo,12,214,Spain,,,Elche
24251,José Antonio Morente Oliva,Tete Morente,11,214,Spain,7,Right Wing Back,Elche
24517,José Raúl Gutiérrez Parejo,Raúl Guti,14,214,Spain,13,Right Center Midfield,Elche
27477,Helibelton Palacios Zapata,Helibelton Palacios,18,49,Colombia,,,Elche
34323,Luis Miguel Sánchez Benítez,Luismi Sánchez,15,214,Spain,15,Left Center Midfield,Elche
41106,Jonatan Carmona Alamo,Jony Carmona,37,214,Spain,,,Elche
41650,Gerard Barri Paytuvi,Gerard Barri,32,214,Spain,,,Elche
41859,Lluis Andreu i Ruiz,Lluis Andreu,45,214,Spain,,,Elche
67040,John Nwankwo Donald Okeh,John Nwankwo,26,214,Spain,,,Elche
6947,Miralem Pjanić,,8,28,Bosnia and Herzegovina,10,Center Defensive Midfield,Barcelona
21881,Sergino Dest,Sergiño Dest,2,241,United States of America,6,Left Back,Barcelona
22390,Francisco António Machado Mota de Castro Trincão,Francisco Trincão,17,183,Portugal,17,Right Wing,Barcelona
30486,Pedro González López,Pedri,16,214,Spain,13,Right Center Midfield,Barcelona
39469,Konrad De La Fuente,Konrad De la Fuente,29,241,United States of America,,,Barcelona
43728,Óscar Mingueza García,Óscar Mingueza,28,214,Spain,2,Right Back,Barcelona
7478,Alejandro Berenguer Remiro,Álex Berenguer,12,214,Spain,12,Right Midfield,Athletic Club
30468,Iñigo Vicente Elorduy,Iñigo Vicente,26,214,Spain,,,Athletic Club
47226,Jon Morcillo Conesa,Jon Morcillo,2,214,Spain,24,Left Center Forward,Athletic Club
3810,Shinji Okazaki,,12,114,Japan,,,Huesca
6564,Pablo Maffeo Becerra,Pablo Maffeo,3,214,Spain,7,Right Wing Back,Huesca
6656,Mikel Rico Moreno,Mikel Rico,17,214,Spain,15,Left Center Midfield,Huesca
6733,Pedro Mosquera Parada,Pedro Mosquera,5,214,Spain,,,Huesca
16298,Denis Vavro,,25,207,Slovakia,3,Right Center Back,Huesca
22199,Sergio Gómez Martín,Sergio Gómez,10,214,Spain,19,Center Attacking Midfield,Huesca
23307,Idrissa Doumbia,,2,55,Côte d'Ivoire,10,Center Defensive Midfield,Huesca
23322,Javier Galán Gil,Javier Galán,11,214,Spain,8,Left Wing Back,Huesca
23812,Rafael Mir Vicente,Rafa Mir,9,214,Spain,23,Center Forward,Huesca
24055,Juan Carlos Real Ruiz,Juan Carlos,21,214,Spain,,,Huesca
24681,Daniel Escriche Romero,Dani Escriche,23,214,Spain,22,Right Center Forward,Huesca
25598,Álvaro Fernández Llorente,Álvaro Fernández,1,214,Spain,1,Goalkeeper,Huesca
30483,Jaime Seoane Valenciano,Jaime Seoane,20,214,Spain,10,Center Defensive Midfield,Huesca
39073,Moriba Kourouma Kourouma,Ilaix Moriba,27,95,Guinea,11,Left Defensive Midfield,Barcelona
5266,Lucas Torreira Di Pascua,Lucas Torreira,5,242,Uruguay,,,Atlético Madrid
5461,Šime Vrsaljko,,24,56,Croatia,,,Atlético Madrid
12509,Moussa Dembélé,,19,78,France,,,Atlético Madrid
29342,Ivo Grbić,,1,56,Croatia,,,Atlético Madrid
4267,Mouctar Diakhaby,,12,95,Guinea,5,Left Center Back,Valencia
22107,Thierry Rendall Correia,Thierry Correia,2,183,Portugal,,,Valencia
23978,Manuel Javier Vallejo Galván,Manu Vallejo,21,214,Spain,24,Left Center Forward,Valencia
24267,Uroš Račić,,19,203,Serbia,15,Left Center Midfield,Valencia
25005,Alejandro Blanco Sánchez,Álex Blanco,37,214,Spain,12,Right Midfield,Valencia
38792,Yunus Dimoara Musah,,30,241,United States of America,12,Right Midfield,Valencia
39083,Guillem Molina Gutiérrez,Guillem Molina,31,214,Spain,,,Valencia
39164,Koba Lein Koindredi,,27,78,France,,,Valencia
41687,Unai Etxebarría Martín,Unai Etxebarría,42,214,Spain,,,Valencia
3093,Florian Grégoire Claude Lejeune,,22,78,France,5,Left Center Back,Deportivo Alavés
9462,José Ignacio Peleteiro Ramallo,Jota Peleteiro,24,214,Spain,15,Left Center Midfield,Deportivo Alavés
10605,Rodrigo Andrés Battaglia,Rodrigo Battaglia,6,11,Argentina,10,Center Defensive Midfield,Deportivo Alavés
31779,Tomas Franco Tavares,Tomas Tavares,37,183,Portugal,12,Right Midfield,Deportivo Alavés
6683,Cheick Doukouré,,25,55,Côte d'Ivoire,,,Levante UD
23966,Mickaël Malsa,,12,143,Martinique,9,Right Defensive Midfield,Levante UD
30492,Francisco Javier Hidalgo Gómez,Son,2,214,Spain,,,Levante UD
30593,Daniel Gómez Alcón,Dani Gómez,21,214,Spain,24,Left Center Forward,Levante UD
41202,Giorgi Kochorashvili,,43,84,Georgia,16,Left Midfield,Levante UD
114272,Alejandro Cantero Sánchez,,29,214,Spain,,,Levante UD
6908,Iván Alejo Peralta,Iván Alejo,14,214,Spain,7,Right Wing Back,Cádiz
20542,Álvaro Negredo Sánchez,Álvaro Negredo,18,214,Spain,23,Center Forward,Cádiz
23811,Alberto Perea Correoso,Alberto Perea,10,214,Spain,15,Left Center Midfield,Cádiz
23934,Rafael Jiménez Jarque,Fali Jiménez,3,214,Spain,4,Center Back,Cádiz
23967,Alejandro Fernández Iglesias,Álex,8,214,Spain,15,Left Center Midfield,Cádiz
23970,José María Martín-Bejarano Serrano,José Mari,6,214,Spain,13,Right Center Midfield,Cádiz
23971,Jairo Izquierdo González,Jairo Izquierdo,25,214,Spain,16,Left Midfield,Cádiz
23973,Salvador Sánchez Ponce,Salvi,7,214,Spain,12,Right Midfield,Cádiz
24034,Jorge Marcos Pombo Escobar,Jorge Pombo,11,214,Spain,,,Cádiz
24270,Filip Malbašić,,24,203,Serbia,,,Cádiz
24322,Isaac Carcelén Valencia,Isaac Carcelén,20,214,Spain,3,Right Center Back,Cádiz
24593,Marcos Mauro López Gutiérrez,Marcos Mauro,4,11,Argentina,5,Left Center Back,Cádiz
24616,Luis Alfonso Espino García,Alfonso Espino,22,242,Uruguay,8,Left Wing Back,Cádiz
24712,Jon Ander Garrido Moracia,Jon Garrido,5,214,Spain,10,Center Defensive Midfield,Cádiz
29198,Jeremías Ledesma,,1,11,Argentina,1,Goalkeeper,Cádiz
30370,Jens Jønsson,,2,61,Denmark,10,Center Defensive Midfield,Cádiz
31793,David Gil Mohedano,David Gil,13,214,Spain,,,Cádiz
41176,Juan Flere Pizzuti,Juan Flere,26,11,Argentina,,,Cádiz
47344,José Alejandro Martín Valerón,Álex Martín,37,214,Spain,,,Cádiz
2961,Yann Bodiger,,12,78,France,13,Right Center Midfield,Cádiz
6808,Alexander Mesa Travieso,Nano,23,214,Spain,,,Cádiz
17618,Carlos Akapo Martínez,Carlos Akapo,15,69,Equatorial Guinea,,,Cádiz
19668,Augusto Matías Fernández,Augusto Fernández,17,11,Argentina,10,Center Defensive Midfield,Cádiz
24053,Álvaro Giménez Candela,Álvaro Giménez,21,214,Spain,23,Center Forward,Cádiz
31914,Omobolaji Habeeb Adekanye,Omobolaji Adekanye,32,160,Netherlands,16,Left Midfield,Cádiz
6757,Aarón Martín Caricol,Aarón Martín,19,214,Spain,6,Left Back,Celta Vigo
28658,Augusto Jorge Mateo Solari,Augusto Solari,21,11,Argentina,16,Left Midfield,Celta Vigo
39598,Miguel Baeza Pérez,Miguel Baeza,27,214,Spain,22,Right Center Forward,Celta Vigo
75546,Carlos Domínguez Cáceres,Carlos Domínguez,40,214,Spain,5,Left Center Back,Celta Vigo
97291,Patrick Gilmar Sequeira Mejías,,41,54,Costa Rica,,,Celta Vigo
117025,Hugo Sotelo,,44,214,Spain,13,Right Center Midfield,Celta Vigo
49301,Santiago Ramos Mingo,Santi Ramos Mingo,32,11,Argentina,,,Barcelona
5523,Renato Fabrizio Tapia Cortijo,Renato Tapia,14,179,Peru,9,Right Defensive Midfield,Celta Vigo
6803,Emre Mor,,11,233,Turkey,22,Right Center Forward,Celta Vigo
42907,Iago Domínguez Rodríguez,Iago Domínguez,26,214,Spain,,,Celta Vigo
47445,Miguel Rodríguez Vidal,Miguel Rodríguez,32,214,Spain,,,Celta Vigo
47447,Gabriel Veiga Novas,Gabri Veiga,31,214,Spain,7,Right Wing Back,Celta Vigo
48643,Raúl Blanco Juncal,Raúl Blanco,35,214,Spain,,,Celta Vigo
49531,Sergio Carreira Vilariño,Sergio Carreira,34,214,Spain,,,Celta Vigo
3417,Saidy Janko,,18,83,Gambia,7,Right Wing Back,Real Valladolid
8651,Miguel Ángel Rubio Lestan,Miguel Ángel Rubio,30,214,Spain,,,Real Valladolid
31235,Marcos André de Sousa Mendonça,Maranhão,16,31,Brazil,22,Right Center Forward,Real Valladolid
47372,Oriol Rey Erenas,Oriol Rey,29,214,Spain,,,Real Valladolid
47373,José Luis Zalazar Martínez,Kuki,27,214,Spain,,,Real Valladolid
105323,Francisco Javier Alvarez Rodríguez,Fran Álvarez,32,214,Spain,,,Real Valladolid
105324,Mohamed Aiman Moukhliss Agmir,Moha,35,214,Spain,,,Real Valladolid
4691,Claudio Andrés Bravo Muñoz,Claudio Bravo,25,45,Chile,1,Goalkeeper,Real Betis
6593,Martín Montoya Torralbo,Martín Montoya,2,214,Spain,,,Real Betis
37892,Carlos Marín Tomás,Carlos Marín,31,214,Spain,,,Real Betis
41083,Rodrigo Sánchez Rodriguez,Rodri,28,214,Spain,21,Left Wing,Real Betis
42282,Paul Edgar Akouokou,,4,55,Côte d'Ivoire,,,Real Betis
6689,Álvaro Odriozola Arzallus,Álvaro Odriozola,19,214,Spain,2,Right Back,Real Madrid
41153,Diego Altube Suárez,Diego Altube,26,214,Spain,,,Real Madrid
22801,Roberto López Alcaide,Roberto López,28,214,Spain,,,Real Sociedad
23212,Martín Merquelanz Castellanos,Martín Merquelanz,17,214,Spain,,,Real Sociedad
24921,Martín Zubimendi Ibáñez,Martín Zubimendi,36,214,Spain,10,Center Defensive Midfield,Real Sociedad
47375,Robert Navarro Muñoz,Robert Navarro,29,214,Spain,13,Right Center Midfield,Real Sociedad
48647,Urko González de Zarate Quirós,Urko González,37,214,Spain,,,Real Sociedad
51205,Gaizka Ayesa Burgui,Gaizka Ayesa,34,214,Spain,,,Real Sociedad
65900,Unai Marrero Larrañaga,Unai Marrero,31,214,Spain,,,Real Sociedad
36288,Facundo Pellistri Rebollo,Facundo Pellistri,37,242,Uruguay,,,Deportivo Alavés
41124,Javier López Carballo,Javi López,26,214,Spain,,,Deportivo Alavés
82674,Abdelkabir Abqar,,36,154,Morocco,,,Deportivo Alavés
23943,Rubén García Santos,Rubén García,14,214,Spain,22,Right Center Forward,Osasuna
23949,Unai García Lugea,Unai García,4,214,Spain,3,Right Center Back,Osasuna
24172,Álvaro Juan Cruz Armada,Juan Cruz,3,214,Spain,16,Left Midfield,Osasuna
41573,Iñaki Álvarez Goñi,Iñaki Álvarez,26,214,Spain,,,Osasuna
7922,Kelechi Nwakali,,26,166,Nigeria,,,Huesca
24504,Eugeni Valderrama Domènech,Eugeni Valderrama,8,214,Spain,,,Huesca
6893,Jesús Vallejo Lázaro,,20,214,Spain,19,Center Attacking Midfield,Granada
24037,Alberto Soro Álvarez,Alberto Soro,26,214,Spain,17,Right Wing,Granada
24093,Luis Javier Suárez Charris,Luis Suárez,7,49,Colombia,23,Center Forward,Granada
24136,Federico Vico Villegas,Fede Vico,14,214,Spain,,,Granada
24272,Luis Milla Manzanares,Luis Milla,5,214,Spain,15,Left Center Midfield,Granada
30081,Nehuén Pérez,,3,11,Argentina,,,Granada
50912,Arnau Fàbrega Mañas,Arnau Fàbrega,31,214,Spain,,,Granada
51824,José Sánchez Martínez,Pepe Sánchez,28,214,Spain,,,Granada
7459,Jawad El Yamiq,,15,154,Morocco,,,Real Valladolid
23627,João Pedro Neves Filipe,Jota,40,183,Portugal,12,Right Midfield,Real Valladolid
24266,Luis Jesús Pérez Maqueda,Luis Pérez,2,214,Spain,,,Real Valladolid
29310,Shon Zalman Weissman,,9,111,Israel,22,Right Center Forward,Real Valladolid
38832,Luis Federico López Andúgar,Luis López,33,214,Spain,,,Real Madrid
22140,Domingos Quina,,12,183,Portugal,,,Granada
24138,Joaquín José Marín Ruiz,Quini,17,214,Spain,8,Left Wing Back,Granada
31789,João Paulo Santos da Costa,João Costa,35,183,Portugal,,,Granada
52181,Sergio Barcia Laranxeira,Sergio Barcia,42,214,Spain,,,Granada
23211,Víctor Mollejo Carpintero,Víctor Mollejo,26,214,Spain,24,Left Center Forward,Getafe
28589,Ante Palaversa,,14,56,Croatia,,,Getafe
31615,Orlando Rubén Yáñez Alabart,Rubén Yáñez,1,214,Spain,,,Getafe
41115,Alejandro Baena Rodríguez,Álex Baena,32,214,Spain,,,Villarreal
49302,José Manuel Cabrera López,Lanchi,27,214,Spain,,,Villarreal
7006,Alejandro Darío Gómez,Papu Gómez,24,11,Argentina,17,Right Wing,Sevilla
8572,Karim Rekik,,4,160,Netherlands,5,Left Center Back,Sevilla
18921,Joris Gnagnon,,2,78,France,,,Sevilla
24738,Javier Díaz Sánchez,Javi Díaz,31,214,Spain,,,Sevilla
23677,Yassin Fékir,,19,78,France,,,Real Betis
47611,Daniel Rebollo Franco,Dani Rebollo,30,214,Spain,,,Real Betis
24995,Sergio Camello Pérez,Sergio Camello,27,214,Spain,,,Atlético Madrid
10765,Jorge Ruiz Ojeda,Koke,1,214,Spain,,,Levante UD
8864,Darío Poveda Romera,Darío Poveda,19,214,Spain,,,Getafe
41107,Sabit Abdulai,,35,86,Ghana,13,Right Center Midfield,Getafe
71519,Juan Antonio Iglesias Sánchez,Juan Iglesias,29,214,Spain,17,Right Wing,Getafe
75584,Mamor Niang,,39,214,Spain,,,Getafe
79498,Amankwaa Akurugu,,40,86,Ghana,6,Left Back,Getafe
105762,José Antonio Miranda Boacho,Josete Miranda,32,69,Equatorial Guinea,10,Center Defensive Midfield,Getafe
12419,Lucas Torró Marset,Lucas Torró,24,214,Spain,9,Right Defensive Midfield,Osasuna
52108,Iván Martínez Marqués,Iván Martínez,36,214,Spain,,,Osasuna
19597,Marcos Javier Acuña,Marcos Acuña,19,11,Argentina,6,Left Back,Sevilla
3721,Etienne Capoue,Étienne Capoue,25,78,France,13,Right Center Midfield,Villarreal
21081,Juan Marcos Foyth,Juan Foyth,8,11,Argentina,3,Right Center Back,Villarreal
50494,Yeremi Jesús Pino Santos,Yeremi Pino,30,214,Spain,12,Right Midfield,Villarreal
23445,Francisco Reis Ferreira,Ferro,6,183,Portugal,,,Valencia
31931,Christian Gabriel Oliva Giménez,Christian Oliva,10,242,Uruguay,9,Right Defensive Midfield,Valencia
35641,Hugo Guillamón Sanmartín,Hugo Guillamón,15,214,Spain,4,Center Back,Valencia
