player_id,match_id,first_half_start_time,first_half_end_time,first_half_start_reason,first_half_end_reason,second_half_start_time,second_half_end_time,second_half_start_reason,second_half_end_reason
5492,16056,,,,,,,,
5503,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6374,16056,,,,,,,,
6379,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6609,16056,,,,,,,,
6616,16056,56:19,,Substitution - On (Tactical),Final Whistle,56:19,,Substitution - On (Tactical),Final Whistle
6826,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
8206,16056,45:00,83:58,Substitution - On (Tactical),Tactical Shift,83:58,,Tactical Shift,Final Whistle
8652,16056,,,,,,,,
11392,16056,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
13599,16056,68:53,69:42,Substitution - On (Tactical),Tactical Shift,83:58,,Tactical Shift,Final Whistle
20055,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3313,16056,00:00,62:17,Starting XI,Tactical Shift,62:17,86:04,Tactical Shift,Substitution - Off (Tactical)
5214,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5563,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5687,16056,86:04,,Substitution - On (Tactical),Final Whistle,86:04,,Substitution - On (Tactical),Final Whistle
6647,16056,,,,,,,,
6648,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6651,16056,00:00,61:13,Starting XI,Substitution - Off (Tactical),00:00,61:13,Starting XI,Substitution - Off (Tactical)
6657,16056,75:13,,Substitution - On (Tactical),Final Whistle,75:13,,Substitution - On (Tactical),Final Whistle
6658,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6663,16056,,,,,,,,
6673,16056,61:13,62:17,Substitution - On (Tactical),Tactical Shift,62:17,,Tactical Shift,Final Whistle
6777,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6792,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6880,16056,,,,,,,,
7068,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
7910,16056,00:00,62:17,Starting XI,Tactical Shift,62:17,75:13,Tactical Shift,Substitution - Off (Tactical)
16309,16056,,,,,,,,
17304,16056,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3109,16073,84:08,85:19,Substitution - On (Tactical),Tactical Shift,85:19,,Tactical Shift,Final Whistle
5203,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5211,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5213,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5246,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5477,16073,79:21,79:23,Substitution - On (Tactical),Tactical Shift,79:23,,Tactical Shift,Final Whistle
5492,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5503,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6374,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6379,16073,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
6616,16073,,,,,,,,
6826,16073,,,,,,,,
6998,16073,45:00,45:00,Tactical Shift,Substitution - On (Tactical),85:19,,Tactical Shift,Final Whistle
8206,16073,00:00,45:00,Starting XI,Tactical Shift,79:23,84:08,Tactical Shift,Substitution - Off (Tactical)
8652,16073,,,,,,,,
11392,16073,00:00,79:21,Starting XI,Substitution - Off (Tactical),00:00,79:21,Starting XI,Substitution - Off (Tactical)
13599,16073,,,,,,,,
20055,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3245,16073,00:00,63:21,Starting XI,Substitution - Off (Tactical),00:00,63:21,Starting XI,Substitution - Off (Tactical)
5198,16073,00:00,79:25,Starting XI,Substitution - Off (Injury),00:00,79:25,Starting XI,Substitution - Off (Injury)
5199,16073,00:00,81:33,Starting XI,Tactical Shift,81:33,,Tactical Shift,Final Whistle
5484,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5487,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5696,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5723,16073,,,,,,,,
6320,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6376,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6377,16073,79:25,,Substitution - On (Injury),Final Whistle,79:25,,Substitution - On (Injury),Final Whistle
6378,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6381,16073,00:00,81:33,Starting XI,Tactical Shift,81:33,,Tactical Shift,Final Whistle
6383,16073,,,,,,,,
6654,16073,,,,,,,,
6765,16073,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6841,16073,63:21,,Substitution - On (Tactical),Final Whistle,63:21,,Substitution - On (Tactical),Final Whistle
7033,16073,,,,,,,,
8136,16073,,,,,,,,
3109,16079,79:22,,Substitution - On (Tactical),Final Whistle,79:22,,Substitution - On (Tactical),Final Whistle
3501,16079,00:00,79:22,Starting XI,Substitution - Off (Tactical),00:00,79:22,Starting XI,Substitution - Off (Tactical)
5203,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5211,16079,00:00,64:02,Starting XI,Player Off,64:53,,Player On,Final Whistle
5213,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5470,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5477,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5503,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6374,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6609,16079,,,,,,,,
6616,16079,,,,,,,,
6826,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
8206,16079,00:00,69:59,Starting XI,Substitution - Off (Tactical),00:00,69:59,Starting XI,Substitution - Off (Tactical)
13599,16079,69:59,,Substitution - On (Tactical),Final Whistle,69:59,,Substitution - On (Tactical),Final Whistle
20055,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
22197,16079,,,,,,,,
37237,16079,,,,,,,,
41407,16079,,,,,,,,
3551,16079,78:37,,Substitution - On (Tactical),Final Whistle,78:37,,Substitution - On (Tactical),Final Whistle
4629,16079,,,,,,,,
5688,16079,66:12,71:12,Substitution - On (Tactical),Tactical Shift,71:12,,Tactical Shift,Final Whistle
6737,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6752,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6753,16079,87:14,,Substitution - On (Tactical),Final Whistle,87:14,,Substitution - On (Tactical),Final Whistle
6755,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6762,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6764,16079,00:00,71:12,Starting XI,Tactical Shift,71:12,,Tactical Shift,Final Whistle
6766,16079,00:00,78:37,Starting XI,Substitution - Off (Tactical),00:00,78:37,Starting XI,Substitution - Off (Tactical)
6771,16079,00:00,66:12,Starting XI,Substitution - Off (Tactical),00:00,66:12,Starting XI,Substitution - Off (Tactical)
6772,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6828,16079,,,,,,,,
8697,16079,,,,,,,,
11384,16079,,,,,,,,
11385,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
11386,16079,00:00,71:12,Starting XI,Tactical Shift,71:12,87:14,Tactical Shift,Substitution - Off (Tactical)
16335,16079,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3236,16086,00:00,75:29,Starting XI,Substitution - Off (Tactical),00:00,75:29,Starting XI,Substitution - Off (Tactical)
5598,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6569,16086,,,,,,,,
6571,16086,,,,,,,,
6754,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6758,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6761,16086,58:53,,Substitution - On (Tactical),Final Whistle,58:53,,Substitution - On (Tactical),Final Whistle
6763,16086,,,,,,,,
6767,16086,62:56,,Substitution - On (Tactical),Final Whistle,62:56,,Substitution - On (Tactical),Final Whistle
6768,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6769,16086,,,,,,,,
6770,16086,75:29,,Substitution - On (Tactical),Final Whistle,75:29,,Substitution - On (Tactical),Final Whistle
6791,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6838,16086,00:00,58:53,Starting XI,Substitution - Off (Tactical),00:00,58:53,Starting XI,Substitution - Off (Tactical)
6866,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6886,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6902,16086,00:00,62:56,Starting XI,Substitution - Off (Tactical),00:00,62:56,Starting XI,Substitution - Off (Tactical)
11391,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3501,16086,67:57,,Substitution - On (Tactical),Final Whistle,67:57,,Substitution - On (Tactical),Final Whistle
5203,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5211,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5213,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5246,16086,00:00,78:46,Starting XI,Substitution - Off (Tactical),00:00,78:46,Starting XI,Substitution - Off (Tactical)
5470,16086,00:00,81:36,Starting XI,Substitution - Off (Tactical),00:00,81:36,Starting XI,Substitution - Off (Tactical)
5477,16086,00:00,67:57,Starting XI,Substitution - Off (Tactical),00:00,67:57,Starting XI,Substitution - Off (Tactical)
5503,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6332,16086,,,,,,,,
6374,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6609,16086,81:36,81:55,Substitution - On (Tactical),Tactical Shift,81:55,,Tactical Shift,Final Whistle
6616,16086,78:46,,Substitution - On (Tactical),Final Whistle,78:46,,Substitution - On (Tactical),Final Whistle
6826,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
8206,16086,00:00,81:55,Starting XI,Tactical Shift,81:55,,Tactical Shift,Final Whistle
8652,16086,,,,,,,,
13599,16086,,,,,,,,
20055,16086,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
22197,16086,,,,,,,,
3501,16095,77:10,77:16,Substitution - On (Tactical),Tactical Shift,77:16,,Tactical Shift,Final Whistle
5203,16095,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5211,16095,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5213,16095,00:00,51:36,Starting XI,Tactical Shift,51:36,,Tactical Shift,Final Whistle
5246,16095,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5470,16095,00:00,51:36,Starting XI,Tactical Shift,51:36,,Tactical Shift,Final Whistle
5477,16095,00:00,80:34,Starting XI,Substitution - Off (Tactical),00:00,80:34,Starting XI,Substitution - Off (Tactical)
5503,16095,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6332,16095,00:00,51:02,Starting XI,Substitution - Off (Tactical),00:00,51:02,Starting XI,Substitution - Off (Tactical)
6609,16095,80:34,,Substitution - On (Tactical),Final Whistle,80:34,,Substitution - On (Tactical),Final Whistle
6616,16095,,,,,,,,
6826,16095,00:00,51:36,Starting XI,Tactical Shift,51:36,,Tactical Shift,Final Whistle
8206,16095,00:00,51:36,Starting XI,Tactical Shift,51:36,77:10,Tactical Shift,Substitution - Off (Tactical)
8652,16095,,,,,,,,
11392,16095,51:02,51:36,Substitution - On (Tactical),Tactical Shift,77:16,,Tactical Shift,Final Whistle
13599,16095,,,,,,,,
20055,16095,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
22197,16095,,,,,,,,
4407,16095,69:02,70:21,Substitution - On (Tactical),Tactical Shift,70:21,,Tactical Shift,Final Whistle
6668,16095,00:00,70:21,Starting XI,Tactical Shift,78:05,,Tactical Shift,Final Whistle
6672,16095,68:38,70:21,Substitution - On (Tactical),Tactical Shift,78:05,,Tactical Shift,Final Whistle
6678,16095,00:00,61:21,Starting XI,Substitution - Off (Tactical),00:00,61:21,Starting XI,Substitution - Off (Tactical)
6680,16095,00:00,68:38,Starting XI,Substitution - Off (Tactical),00:00,68:38,Starting XI,Substitution - Off (Tactical)
6681,16095,,,,,,,,
6682,16095,00:00,69:02,Starting XI,Substitution - Off (Tactical),00:00,69:02,Starting XI,Substitution - Off (Tactical)
6684,16095,,,,,,,,
6688,16095,00:00,70:21,Starting XI,Tactical Shift,78:05,,Tactical Shift,Final Whistle
6691,16095,00:00,70:21,Starting XI,Tactical Shift,70:21,,Tactical Shift,Final Whistle
6692,16095,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6782,16095,00:00,78:05,Starting XI,Tactical Shift,78:05,,Tactical Shift,Final Whistle
6784,16095,00:00,70:21,Starting XI,Tactical Shift,70:21,,Tactical Shift,Final Whistle
6807,16095,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6809,16095,00:00,78:05,Starting XI,Tactical Shift,78:05,,Tactical Shift,Final Whistle
18163,16095,,,,,,,,
21147,16095,61:21,70:21,Substitution - On (Tactical),Tactical Shift,78:05,,Tactical Shift,Final Whistle
23344,16095,,,,,,,,
3501,16109,67:39,,Substitution - On (Tactical),Final Whistle,67:39,,Substitution - On (Tactical),Final Whistle
5203,16109,00:00,85:57,Starting XI,Substitution - Off (Tactical),00:00,85:57,Starting XI,Substitution - Off (Tactical)
5211,16109,00:00,18:15,Starting XI,Player Off,19:08,,Player On,Final Whistle
5213,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5246,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5470,16109,00:00,63:48,Starting XI,Tactical Shift,87:01,,Tactical Shift,Final Whistle
5477,16109,00:00,22:02,Starting XI,Player Off,23:26,67:39,Player On,Substitution - Off (Tactical)
5503,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6374,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6609,16109,,,,,,,,
6826,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
8206,16109,00:00,62:05,Starting XI,Substitution - Off (Tactical),00:00,62:05,Starting XI,Substitution - Off (Tactical)
8652,16109,,,,,,,,
11392,16109,62:05,63:48,Substitution - On (Tactical),Tactical Shift,63:48,,Tactical Shift,Final Whistle
13599,16109,85:57,87:01,Substitution - On (Tactical),Tactical Shift,87:01,,Tactical Shift,Final Whistle
20055,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
22197,16109,,,,,,,,
41407,16109,,,,,,,,
3625,16109,00:00,51:56,Starting XI,Tactical Shift,51:56,75:04,Tactical Shift,Substitution - Off (Tactical)
5217,16109,00:00,51:41,Starting XI,Substitution - Off (Injury),00:00,51:41,Starting XI,Substitution - Off (Injury)
5516,16109,75:04,,Substitution - On (Tactical),Final Whistle,75:04,,Substitution - On (Tactical),Final Whistle
6297,16109,00:00,51:56,Starting XI,Tactical Shift,51:56,,Tactical Shift,Final Whistle
6794,16109,,,,,,,,
6795,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6798,16109,45:00,51:56,Substitution - On (Tactical),Tactical Shift,51:56,,Tactical Shift,Final Whistle
6799,16109,00:00,51:56,Starting XI,Tactical Shift,51:56,,Tactical Shift,Final Whistle
6805,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6852,16109,00:00,51:56,Starting XI,Tactical Shift,51:56,,Tactical Shift,Final Whistle
6876,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6884,16109,,,,,,,,
10759,16109,,,,,,,,
11388,16109,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
11389,16109,51:41,51:56,Substitution - On (Injury),Tactical Shift,51:56,,Tactical Shift,Final Whistle
12555,16109,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
17804,16109,00:00,74:59,Starting XI,Player Off,75:24,,Player On,Final Whistle
22029,16109,,,,,,,,
3109,16120,,,,,,,,
3501,16120,83:05,,Substitution - On (Tactical),Final Whistle,83:05,,Substitution - On (Tactical),Final Whistle
5203,16120,69:16,70:13,Substitution - On (Tactical),Tactical Shift,70:13,,Tactical Shift,Final Whistle
5211,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5213,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5246,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5470,16120,00:00,70:13,Starting XI,Tactical Shift,70:13,,Tactical Shift,Final Whistle
5477,16120,00:00,83:05,Starting XI,Substitution - Off (Tactical),00:00,83:05,Starting XI,Substitution - Off (Tactical)
5503,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6374,16120,,,,,,,,
6379,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6585,16120,,,,,,,,
6826,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
8206,16120,00:00,69:16,Starting XI,Substitution - Off (Tactical),00:00,69:16,Starting XI,Substitution - Off (Tactical)
8652,16120,,,,,,,,
11392,16120,00:00,87:41,Starting XI,Substitution - Off (Tactical),00:00,87:41,Starting XI,Substitution - Off (Tactical)
13599,16120,87:41,,Substitution - On (Tactical),Final Whistle,87:41,,Substitution - On (Tactical),Final Whistle
20055,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
4546,16120,00:00,57:00,Starting XI,Substitution - Off (Tactical),00:00,57:00,Starting XI,Substitution - Off (Tactical)
4712,16120,73:27,77:35,Substitution - On (Tactical),Tactical Shift,77:35,,Tactical Shift,Final Whistle
6611,16120,00:00,57:06,Starting XI,Tactical Shift,57:06,73:27,Tactical Shift,Substitution - Off (Tactical)
6619,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6627,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6630,16120,57:00,57:06,Substitution - On (Tactical),Tactical Shift,77:35,,Tactical Shift,Final Whistle
6631,16120,,,,,,,,
6634,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6635,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6722,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6863,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6872,16120,,,,,,,,
6873,16120,00:00,57:06,Starting XI,Tactical Shift,57:06,83:35,Tactical Shift,Substitution - Off (Tactical)
6901,16120,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
6931,16120,,,,,,,,
7154,16120,,,,,,,,
11550,16120,00:00,57:06,Starting XI,Tactical Shift,77:35,,Tactical Shift,Final Whistle
18721,16120,83:35,,Substitution - On (Tactical),Final Whistle,83:35,,Substitution - On (Tactical),Final Whistle
3501,16131,00:00,74:09,Starting XI,Tactical Shift,74:09,,Tactical Shift,Final Whistle
5203,16131,00:00,65:45,Starting XI,Substitution - Off (Tactical),00:00,65:45,Starting XI,Substitution - Off (Tactical)
5211,16131,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5213,16131,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
5246,16131,00:00,74:09,Starting XI,Tactical Shift,74:09,,Tactical Shift,Final Whistle
5470,16131,00:00,68:15,Starting XI,Tactical Shift,74:09,,Tactical Shift,Final Whistle
